time_broken_spent_alone,stage_fear,social_event_attendance,going_outside,drained_after_socializing,friends_circle_size,post_frequency,personality,personality_encoded,user_id,event_timestamp,created_timestamp
0.0,0,7.0,7.0,0,13.0,6.0,Introvert,0,933,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,0.0,1.0,1,4.0,1.0,Introvert,0,934,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,5.0,7.0,0,12.0,3.0,Extrovert,1,935,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,7.0,5.0,0,9.0,4.0,Extrovert,1,936,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,1.0,0.0,1,1.0,0.0,Introvert,0,937,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,4.0,4.0,0,7.0,5.0,Extrovert,1,938,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,4.0,4.0,0,8.0,6.0,Extrovert,1,939,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,2.0,1.0,1,3.0,1.0,Introvert,0,940,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,9.0,6.0,0,11.0,5.0,Extrovert,1,941,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,9.0,7.0,0,10.0,6.0,Extrovert,1,942,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,3.0,2.0,1,0.0,1.0,Introvert,0,943,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,1.0,0.0,1,2.0,1.0,Introvert,0,944,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,1.0,1.0,1,5.0,1.0,Introvert,0,945,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,5.0,0,14.0,9.0,Extrovert,1,946,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,6.0,5.0,0,7.0,5.0,Extrovert,1,947,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,1.0,1.0,1,1.0,0.0,Introvert,0,948,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,0,4.0,4.0,0,11.0,3.0,Introvert,0,949,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,2.0,1.0,1,0.0,3.564726631393298,Introvert,0,950,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,9.0,5.0,0,9.0,5.0,Introvert,0,951,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,4.0,5.0,0,14.0,7.0,Introvert,0,952,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,1.0,0.0,1,1.0,0.0,Introvert,0,953,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,4.0,0,9.0,4.0,Extrovert,1,954,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,7.0,6.0,0,11.0,7.0,Extrovert,1,955,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,9.0,5.0,0,12.0,5.0,Extrovert,1,956,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,2.0,0.0,1,2.0,1.0,Introvert,0,957,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,4.0,5.0,0,7.0,7.0,Extrovert,1,958,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,4.0,6.0,0,8.0,3.0,Extrovert,1,959,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,0.0,0.0,1,3.0,1.0,Introvert,0,960,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,2.0,2.0,1,3.0,0.0,Introvert,0,961,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,3.0,2.0,1,0.0,0.0,Introvert,0,962,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,3.0,0.0,1,3.0,1.0,Introvert,0,963,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,1.0,2.0,1,4.0,2.0,Introvert,0,964,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,8.0,6.0,0,12.0,5.0,Extrovert,1,965,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,9.0,5.0,0,12.0,7.0,Extrovert,1,966,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,1.0,0.0,1,5.0,2.0,Introvert,0,967,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,9.0,6.0,0,10.0,8.0,Extrovert,1,968,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,8.0,5.0,0,12.0,4.0,Extrovert,1,969,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,8.0,4.0,0,10.0,4.0,Extrovert,1,970,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,8.0,4.0,0,10.0,4.0,Extrovert,1,971,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,0.0,0.0,1,2.0,0.0,Introvert,0,972,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,3.963354474982382,6.0,0,10.0,6.0,Extrovert,1,973,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,8.0,5.0,0,9.0,4.0,Extrovert,1,974,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,3.0,1.0,1,2.0,0.0,Introvert,0,975,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,7.0,4.0,0,11.0,4.0,Extrovert,1,976,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,1.0,0.0,1,0.0,0.0,Introvert,0,977,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,0.0,0.0,1,0.0,0.0,Extrovert,1,978,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,3.0,0.0,1,0.0,1.0,Introvert,0,979,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,5.0,7.0,0,13.0,7.0,Extrovert,1,980,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,2.0,2.0,1,1.0,2.0,Introvert,0,981,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,4.0,6.0,0,6.0,6.0,Extrovert,1,982,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,8.0,6.0,0,10.0,6.0,Extrovert,1,983,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,2.0,0.0,1,4.0,0.0,Introvert,0,984,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,6.0,4.0,0,8.0,5.0,Introvert,0,985,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,0.0,0.0,1,3.0,0.0,Introvert,0,986,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,1.0,2.0,1,5.0,2.0,Introvert,0,987,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,6.0,6.0,0,8.0,6.0,Extrovert,1,988,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,2.0,1.0,1,6.268862911795962,0.0,Introvert,0,989,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,1.0,1.0,1,5.0,2.0,Introvert,0,990,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,7.0,4.0,0,13.0,3.0,Extrovert,1,991,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,1.0,2.0,1,1.0,2.0,Introvert,0,992,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,3.0,1.0,1,3.0,1.0,Introvert,0,993,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,4.0,4.0,0,12.0,8.0,Extrovert,1,994,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,1.0,1.0,1,4.0,2.0,Introvert,0,995,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,5.0,5.0,0,10.0,9.0,Extrovert,1,996,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,7.0,5.0,0,6.0,4.0,Extrovert,1,997,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,0.0,0.0,1,2.0,1.0,Introvert,0,998,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,1.0,0.0,1,1.0,1.0,Introvert,0,999,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,9.0,7.0,0,10.0,6.0,Extrovert,1,1000,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,2.0,1.0,1,0.0,0.0,Introvert,0,1001,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,5.0,7.0,0,12.0,9.0,Extrovert,1,1002,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,3.0,0.0,1,1.0,0.0,Introvert,0,1003,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,9.0,4.0,0,13.0,8.0,Introvert,0,1004,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,3.963354474982382,6.0,0,12.0,6.0,Extrovert,1,1005,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,6.0,7.0,0,11.0,3.564726631393298,Extrovert,1,1006,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,0.0,1.0,1,3.0,0.0,Introvert,0,1007,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,5.0,5.0,0,10.0,9.0,Extrovert,1,1008,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,2.0,1.0,1,2.0,2.0,Introvert,0,1009,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,3.0,0.0,1,5.0,2.0,Introvert,0,1010,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,8.0,4.0,0,13.0,5.0,Extrovert,1,1011,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,1.0,2.0,1,4.0,1.0,Introvert,0,1012,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,6.0,0,14.0,7.0,Extrovert,1,1013,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,3.0,1.0,1,1.0,0.0,Introvert,0,1014,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,0.0,2.0,1,0.0,2.0,Introvert,0,1015,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,3.0,1.0,1,1.0,2.0,Introvert,0,1016,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,5.0,4.0,0,12.0,5.0,Extrovert,1,1017,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,1.0,0.0,1,6.268862911795962,0.0,Introvert,0,1018,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,0,7.0,5.0,0,11.0,6.0,Extrovert,1,1019,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,1.0,1.0,1,0.0,1.0,Introvert,0,1020,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,0.0,2.0,1,2.0,2.0,Introvert,0,1021,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,1.0,2.0,1,4.0,1.0,Introvert,0,1022,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,2.0,0.0,1,3.0,1.0,Introvert,0,1023,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,1.0,2.0,1,1.0,0.0,Introvert,0,1024,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,0.0,1.0,1,4.0,1.0,Introvert,0,1025,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,9.0,3.0,0,14.0,7.0,Extrovert,1,1026,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,0.0,2.0,1,3.0,0.0,Introvert,0,1027,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,2.0,0.0,1,1.0,2.0,Introvert,0,1028,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,3.0,1.0,1,1.0,1.0,Introvert,0,1029,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,6.0,6.0,0,8.0,3.0,Extrovert,1,1030,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,9.0,6.0,0,11.0,7.0,Extrovert,1,1031,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,1.0,1.0,1,5.0,0.0,Introvert,0,1032,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,3.0,2.0,1,4.0,1.0,Introvert,0,1033,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,0.0,2.0,1,0.0,1.0,Introvert,0,1034,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,3.0,0.0,1,2.0,2.0,Introvert,0,1035,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,2.0,0.0,1,3.0,1.0,Introvert,0,1036,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,0.0,0.0,1,5.0,2.0,Introvert,0,1037,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,2.0,1.0,1,5.0,2.0,Introvert,0,1038,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,0.0,1.0,1,4.0,0.0,Introvert,0,1039,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,0.0,1.0,1,1.0,2.0,Introvert,0,1040,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,6.0,4.0,0,11.0,7.0,Extrovert,1,1041,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,4.0,6.0,0,8.0,7.0,Introvert,0,1042,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,5.0,6.0,0,8.0,7.0,Extrovert,1,1043,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,3.0,0.0,1,3.0,0.0,Introvert,0,1044,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,5.0,7.0,0,10.0,6.0,Extrovert,1,1045,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,1.0,1.0,1,1.0,2.0,Introvert,0,1046,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,4.0,7.0,0,11.0,3.0,Extrovert,1,1047,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,9.0,7.0,0,14.0,9.0,Extrovert,1,1048,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,3.0,0.0,1,3.0,0.0,Extrovert,1,1049,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,0,3.0,1.0,1,5.0,1.0,Introvert,0,1050,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,2.0,2.0,1,3.0,1.0,Introvert,0,1051,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,1.0,1.0,1,1.0,0.0,Introvert,0,1052,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,9.0,7.0,0,14.0,7.0,Extrovert,1,1053,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,3.0,2.0,1,3.0,1.0,Introvert,0,1054,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,6.0,4.0,0,10.0,6.0,Extrovert,1,1055,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,0.0,2.0,1,5.0,2.0,Introvert,0,1056,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,0,1.0,2.0,1,3.0,2.0,Introvert,0,1057,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,8.0,5.0,0,13.0,8.0,Extrovert,1,1058,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,0.0,1.0,1,4.0,1.0,Introvert,0,1059,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,2.0,2.0,1,1.0,0.0,Introvert,0,1060,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,4.0,6.0,0,8.0,3.0,Extrovert,1,1061,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,3.0,0.0,1,4.0,0.0,Introvert,0,1062,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,5.0,4.0,0,9.0,9.0,Extrovert,1,1063,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,0.0,2.0,1,5.0,2.0,Introvert,0,1064,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,4.0,7.0,0,7.0,6.0,Extrovert,1,1065,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,6.0,4.0,0,12.0,8.0,Extrovert,1,1066,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,4.0,5.0,0,11.0,8.0,Extrovert,1,1067,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,1.0,0.0,1,1.0,0.0,Introvert,0,1068,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,1.0,1.0,1,0.0,1.0,Introvert,0,1069,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,1.0,2.0,1,4.0,2.0,Introvert,0,1070,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,3.0,2.0,1,5.0,2.0,Introvert,0,1071,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,6.0,7.0,0,8.0,9.0,Extrovert,1,1072,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,8.0,7.0,0,9.0,8.0,Extrovert,1,1073,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,1.0,2.0,1,4.0,2.0,Introvert,0,1074,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,7.0,7.0,0,14.0,4.0,Extrovert,1,1075,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,5.0,4.0,0,7.0,3.0,Extrovert,1,1076,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,9.0,6.0,0,13.0,6.0,Extrovert,1,1077,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,5.0,7.0,0,8.0,8.0,Extrovert,1,1078,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,3.0,2.0,1,0.0,2.0,Introvert,0,1079,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,2.0,3.0,1,4.0,3.564726631393298,Introvert,0,1080,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,5.0,0,13.0,6.0,Extrovert,1,1081,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,0.0,0.0,1,4.0,2.0,Introvert,0,1082,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,2.0,2.0,1,5.0,1.0,Introvert,0,1083,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,3.0,1.0,1,3.0,1.0,Introvert,0,1084,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,3.0,2.0,1,4.0,2.0,Introvert,0,1085,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,1.0,2.0,1,5.0,0.0,Introvert,0,1086,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,4.0,6.0,0,13.0,7.0,Extrovert,1,1087,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,3.0,2.0,1,4.0,1.0,Introvert,0,1088,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,1.0,1.0,1,2.0,0.0,Introvert,0,1089,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,6.0,5.0,0,12.0,3.0,Extrovert,1,1090,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,8.0,6.0,0,10.0,7.0,Extrovert,1,1091,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,0.0,1.0,1,3.0,1.0,Introvert,0,1092,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,6.0,6.0,0,10.0,3.0,Extrovert,1,1093,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,4.0,7.0,0,14.0,6.0,Extrovert,1,1094,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,5.0,5.0,0,10.0,5.0,Extrovert,1,1095,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,7.0,4.0,0,14.0,6.0,Extrovert,1,1096,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,5.0,5.0,0,8.0,6.0,Extrovert,1,1097,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,0,4.0,6.0,0,7.0,9.0,Extrovert,1,1098,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,3.0,0.0,1,4.0,1.0,Introvert,0,1099,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,2.0,1.0,1,1.0,0.0,Introvert,0,1100,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,5.0,5.0,0,6.0,7.0,Extrovert,1,1101,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,5.0,0,14.0,5.0,Introvert,0,1102,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,5.0,5.0,0,14.0,9.0,Extrovert,1,1103,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,3.0,1.0,1,0.0,0.0,Introvert,0,1104,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,2.0,1.0,1,2.0,2.0,Introvert,0,1105,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,3.0,0.0,1,1.0,1.0,Introvert,0,1106,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,6.0,0,12.0,8.0,Introvert,0,1107,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,7.0,7.0,0,6.0,9.0,Extrovert,1,1108,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,3.0,2.0,1,2.0,1.0,Introvert,0,1109,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,2.0,1.0,1,4.0,2.0,Introvert,0,1110,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,8.0,4.0,0,9.0,8.0,Extrovert,1,1111,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,7.0,4.0,0,12.0,3.0,Extrovert,1,1112,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,4.0,0,7.0,5.0,Extrovert,1,1113,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,1.0,2.0,1,2.0,2.0,Introvert,0,1114,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,2.0,1.0,1,5.0,1.0,Introvert,0,1115,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,3.0,0.0,1,5.0,2.0,Introvert,0,1116,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,1.0,2.0,1,5.0,2.0,Introvert,0,1117,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,0.0,0.0,1,5.0,1.0,Introvert,0,1118,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,2.0,1.0,1,0.0,2.0,Introvert,0,1119,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,2.0,2.0,1,1.0,2.0,Introvert,0,1120,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,1,3.0,0.0,1,5.0,2.0,Introvert,0,1121,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,6.0,7.0,0,12.0,3.0,Extrovert,1,1122,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,6.0,6.0,0,9.0,8.0,Extrovert,1,1123,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,9.0,4.0,0,9.0,3.0,Extrovert,1,1124,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,4.0,7.0,0,6.0,6.0,Extrovert,1,1125,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,9.0,6.0,0,10.0,5.0,Extrovert,1,1126,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,6.0,5.0,0,14.0,6.0,Extrovert,1,1127,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,3.0,1.0,1,0.0,0.0,Introvert,0,1128,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,1.0,0.0,1,4.0,1.0,Introvert,0,1129,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,9.0,7.0,0,8.0,5.0,Extrovert,1,1130,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,1.0,1.0,1,4.0,2.0,Introvert,0,1131,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,8.0,7.0,0,9.0,7.0,Extrovert,1,1132,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,4.0,0,10.0,7.0,Extrovert,1,1133,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,0.0,0.0,1,3.0,2.0,Introvert,0,1134,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,5.0,7.0,0,6.0,7.0,Extrovert,1,1135,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,5.0,0,14.0,5.0,Extrovert,1,1136,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,1,3.0,0.0,1,5.0,0.0,Introvert,0,1137,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,1.0,0.0,1,4.0,2.0,Extrovert,1,1138,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,2.0,2.0,1,3.0,1.0,Introvert,0,1139,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,0.0,2.0,1,5.0,1.0,Introvert,0,1140,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,5.0,6.0,0,12.0,3.0,Extrovert,1,1141,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
